x,y,value
S263,K Tosaki,0
S263,N Juglall,0
S263,T Clark,0
S263,A Badel,0
S263,M Guyon,0
S263,Y Iwata,0
S263,Y Take,0
S263,R Myers,0
S263,S Pasquier,0
S263,B Vorster,0
S263,B Melham,0
S263,G Lee,0
S263,Y Kawada,0
S263,D O'Brien,0
S263,P-C Boudot,0
S263,G Schofield,0
S263,H Lam,0
S263,M Wepner,0
S263,C Perkins,0
S263,R Curatolo,0
S263,W L Ho,0
S263,M F Poon,0
S263,W M Lai,0
S263,O Peslier,0
S263,C Murray,0
S263,A Sanna,0
T152,O Doleuze,0
T152,N Rawiller,0
T152,O Bosson,0
T152,H N Wong,0
T152,M Chadwick,0
T152,T H So,0
T152,Z Purton,0
T152,K C Ng,0
T152,S Clipperton,0
T152,K K Chiong,0
T152,K C Leung,0
T152,N Callan,0
T152,K Teetan,0
T152,H T Mo,0
T152,B Prebble,0
T152,J Moreira,0.5
T152,D Whyte,0
T152,M L Yeung,0
T152,C Y Ho,0
T152,H W Lai,0
T152,Y T Cheng,0
T152,C Schofield,0
T152,S de Sousa,0
T152,U Rispoli,0
T152,C Williams,0
T152,L Corrales,0
T152,O Murphy,0
T152,G Mosse,0
T152,T Berry,0
T152,H Bowman,0
T152,C Soumillon,0
T152,D Lane,0
T152,M Barzalona,0
T152,F Geroux,0
T152,P Smullen,0
T152,G Lerena,0
T152,M Demuro,0
T152,R Moore,0
T152,K Tosaki,0
T152,N Juglall,0
T152,T Clark,0
T152,A Badel,0
T152,M Guyon,0
T152,Y Iwata,0
T152,Y Take,0
T152,R Myers,0
T152,S Pasquier,0
T152,B Vorster,0
T152,B Melham,0
T152,G Lee,0
T152,Y Kawada,0
T152,D O'Brien,0
T152,P-C Boudot,0
T152,G Schofield,0
T152,H Lam,0
T152,M Wepner,0
T152,C Perkins,0
T152,R Curatolo,0
T152,W L Ho,0
T152,M F Poon,0
T152,W M Lai,0
T152,O Peslier,0
T152,C Murray,0
T152,A Sanna,0
V131,O Doleuze,0
V131,N Rawiller,0
V131,O Bosson,0
V131,H N Wong,0
V131,M Chadwick,0
V131,T H So,0
V131,Z Purton,0
V131,K C Ng,0
V131,S Clipperton,0.5
V131,K K Chiong,0
V131,K C Leung,0
V131,N Callan,0
V131,K Teetan,0
V131,H T Mo,0
V131,B Prebble,0
V131,J Moreira,1
V131,D Whyte,0
V131,M L Yeung,0
V131,C Y Ho,0
V131,H W Lai,0
V131,Y T Cheng,0
V131,C Schofield,0
V131,S de Sousa,0
V131,U Rispoli,0
V131,C Williams,0
V131,L Corrales,0
V131,O Murphy,0
V131,G Mosse,0
V131,T Berry,0
V131,H Bowman,0
V131,C Soumillon,0
V131,D Lane,0
V131,M Barzalona,0
V131,F Geroux,0
V131,P Smullen,0
V131,G Lerena,0
V131,M Demuro,0
V131,R Moore,0
V131,K Tosaki,0
V131,N Juglall,0
V131,T Clark,0
V131,A Badel,0
V131,M Guyon,0
V131,Y Iwata,0
V131,Y Take,0
V131,R Myers,0
V131,S Pasquier,0
V131,B Vorster,0
V131,B Melham,0
V131,G Lee,0
V131,Y Kawada,0
V131,D O'Brien,0
V131,P-C Boudot,0
V131,G Schofield,0
V131,H Lam,0
V131,M Wepner,0
V131,C Perkins,0
V131,R Curatolo,0
V131,W L Ho,0
V131,M F Poon,0
V131,W M Lai,0
V131,O Peslier,0
V131,C Murray,0
V131,A Sanna,0
T234,O Doleuze,0
T234,N Rawiller,0
T234,O Bosson,0
T234,H N Wong,0
T234,M Chadwick,0
T234,T H So,0
T234,Z Purton,0
T234,K C Ng,0
T234,S Clipperton,0
T234,K K Chiong,0.5
T234,K C Leung,1
T234,N Callan,0
T234,K Teetan,0
T234,H T Mo,0
T234,B Prebble,0
T234,J Moreira,0.5
T234,D Whyte,0
T234,M L Yeung,0
T234,C Y Ho,0
T234,H W Lai,0
T234,Y T Cheng,0
T234,C Schofield,0
T234,S de Sousa,0
T234,U Rispoli,0
T234,C Williams,0
T234,L Corrales,0
T234,O Murphy,0
T234,G Mosse,0
T234,T Berry,0
T234,H Bowman,0
T234,C Soumillon,0
T234,D Lane,0
T234,M Barzalona,0
T234,F Geroux,0
T234,P Smullen,0
T234,G Lerena,0
T234,M Demuro,0
T234,R Moore,0
T234,K Tosaki,0
T234,N Juglall,0
T234,T Clark,0
T234,A Badel,0
T234,M Guyon,0
T234,Y Iwata,0
T234,Y Take,0
T234,R Myers,0
T234,S Pasquier,0
T234,B Vorster,0
T234,B Melham,0
T234,G Lee,0
T234,Y Kawada,0
T234,D O'Brien,0
T234,P-C Boudot,0
T234,G Schofield,0
T234,H Lam,0
T234,M Wepner,0
T234,C Perkins,0
T234,R Curatolo,0
T234,W L Ho,0
T234,M F Poon,0
T234,W M Lai,0
T234,O Peslier,0
T234,C Murray,0
T234,A Sanna,0
V181,O Doleuze,0
V181,N Rawiller,0
V181,O Bosson,0
V181,H N Wong,0
V181,M Chadwick,0
V181,T H So,0
V181,Z Purton,0
V181,K C Ng,0.666666667
V181,S Clipperton,0
V181,K K Chiong,0
V181,K C Leung,0
V181,N Callan,0
V181,K Teetan,0
V181,H T Mo,0
V181,B Prebble,0
V181,J Moreira,0
V181,D Whyte,0.333333333
V181,M L Yeung,0
V181,C Y Ho,0
V181,H W Lai,0
V181,Y T Cheng,0
V181,C Schofield,0
V181,S de Sousa,0
V181,U Rispoli,0
V181,C Williams,0
V181,L Corrales,0
V181,O Murphy,0
V181,G Mosse,0
V181,T Berry,0
V181,H Bowman,0
V181,C Soumillon,0
V181,D Lane,0
V181,M Barzalona,0
V181,F Geroux,0
V181,P Smullen,0
V181,G Lerena,0
V181,M Demuro,0
V181,R Moore,0
V181,K Tosaki,0
V181,N Juglall,0
V181,T Clark,0
V181,A Badel,0
V181,M Guyon,0
V181,Y Iwata,0
V181,Y Take,0
V181,R Myers,0
V181,S Pasquier,0
V181,B Vorster,0
V181,B Melham,0
V181,G Lee,0
V181,Y Kawada,0
V181,D O'Brien,0
V181,P-C Boudot,0
V181,G Schofield,0
V181,H Lam,0
V181,M Wepner,0
V181,C Perkins,0
V181,R Curatolo,0
V181,W L Ho,0
V181,M F Poon,0
V181,W M Lai,0
V181,O Peslier,0
V181,C Murray,0
V181,A Sanna,0
P372,O Doleuze,0
P372,N Rawiller,0
P372,O Bosson,0
P372,H N Wong,0
P372,M Chadwick,0
P372,T H So,0
P372,Z Purton,0
P372,K C Ng,0
P372,S Clipperton,0
P372,K K Chiong,0
P372,K C Leung,0
P372,N Callan,0
P372,K Teetan,0
P372,H T Mo,0
P372,B Prebble,0
P372,J Moreira,0
P372,D Whyte,0
P372,M L Yeung,0
P372,C Y Ho,0
P372,H W Lai,0
P372,Y T Cheng,0
P372,C Schofield,0
P372,S de Sousa,0
P372,U Rispoli,0
P372,C Williams,0
P372,L Corrales,0
P372,O Murphy,0
P372,G Mosse,0
P372,T Berry,0
P372,H Bowman,0
P372,C Soumillon,0
P372,D Lane,0
P372,M Barzalona,0
P372,F Geroux,0
P372,P Smullen,0
P372,G Lerena,0
P372,M Demuro,0
P372,R Moore,0
P372,K Tosaki,0
P372,N Juglall,0
P372,T Clark,0
P372,A Badel,0
P372,M Guyon,0
P372,Y Iwata,0
P372,Y Take,0
P372,R Myers,0
P372,S Pasquier,0
P372,B Vorster,0
P372,B Melham,0
P372,G Lee,0
P372,Y Kawada,0
P372,D O'Brien,0
P372,P-C Boudot,0
P372,G Schofield,0
P372,H Lam,0
P372,M Wepner,0
P372,C Perkins,0
P372,R Curatolo,0
P372,W L Ho,0
P372,M F Poon,0
P372,W M Lai,0
P372,O Peslier,0
P372,C Murray,0
P372,A Sanna,0
T014,O Doleuze,0
T014,N Rawiller,0
T014,O Bosson,0
T014,H N Wong,0
T014,M Chadwick,0
T014,T H So,0
T014,Z Purton,0
T014,K C Ng,0
T014,S Clipperton,0
T014,K K Chiong,0
T014,K C Leung,0
T014,N Callan,0
T014,K Teetan,0
T014,H T Mo,0
T014,B Prebble,0
T014,J Moreira,0
T014,D Whyte,0
T014,M L Yeung,0
T014,C Y Ho,0
T014,H W Lai,0
T014,Y T Cheng,0
T014,C Schofield,0
T014,S de Sousa,0
T014,U Rispoli,0
T014,C Williams,0
T014,L Corrales,0
T014,O Murphy,0
T014,G Mosse,0
T014,T Berry,0
T014,H Bowman,0
T014,C Soumillon,0
T014,D Lane,0
T014,M Barzalona,0
T014,F Geroux,0
T014,P Smullen,0
T014,G Lerena,0
T014,M Demuro,0
T014,R Moore,0
T014,K Tosaki,0
T014,N Juglall,0
T014,T Clark,0
T014,A Badel,0
T014,M Guyon,0
T014,Y Iwata,0
T014,Y Take,0
T014,R Myers,0
T014,S Pasquier,0
T014,B Vorster,0
T014,B Melham,0
T014,G Lee,0
T014,Y Kawada,0
T014,D O'Brien,0
T014,P-C Boudot,0
T014,G Schofield,0
T014,H Lam,0
T014,M Wepner,0
T014,C Perkins,0
T014,R Curatolo,0
T014,W L Ho,0
T014,M F Poon,0
T014,W M Lai,0
T014,O Peslier,0
T014,C Murray,0
T014,A Sanna,0
T023,O Doleuze,0
T023,N Rawiller,0
T023,O Bosson,0
T023,H N Wong,0
T023,M Chadwick,0
T023,T H So,0
T023,Z Purton,0
T023,K C Ng,0
T023,S Clipperton,0
T023,K K Chiong,0
T023,K C Leung,0
T023,N Callan,0
T023,K Teetan,0
T023,H T Mo,0
T023,B Prebble,0
T023,J Moreira,0
T023,D Whyte,0
T023,M L Yeung,0
T023,C Y Ho,0.5
T023,H W Lai,0
T023,Y T Cheng,0
T023,C Schofield,0
T023,S de Sousa,0
T023,U Rispoli,0
T023,C Williams,0
T023,L Corrales,0
T023,O Murphy,0
T023,G Mosse,0
T023,T Berry,0
T023,H Bowman,0
T023,C Soumillon,0
T023,D Lane,0
T023,M Barzalona,0
T023,F Geroux,0
T023,P Smullen,0
T023,G Lerena,0
T023,M Demuro,0
T023,R Moore,0
T023,K Tosaki,0
T023,N Juglall,0
T023,T Clark,0
T023,A Badel,0
T023,M Guyon,0
T023,Y Iwata,0
T023,Y Take,0
T023,R Myers,0
T023,S Pasquier,0
T023,B Vorster,0
T023,B Melham,0
T023,G Lee,0
T023,Y Kawada,0
T023,D O'Brien,0
T023,P-C Boudot,0
T023,G Schofield,0
T023,H Lam,0
T023,M Wepner,0
T023,C Perkins,0
T023,R Curatolo,0
T023,W L Ho,0
T023,M F Poon,0
T023,W M Lai,0
T023,O Peslier,0
T023,C Murray,0
T023,A Sanna,0
S409,O Doleuze,0
S409,N Rawiller,0
S409,O Bosson,0
S409,H N Wong,0.666666667
S409,M Chadwick,0
S409,T H So,0
S409,Z Purton,0
S409,K C Ng,0
S409,S Clipperton,1
S409,K K Chiong,0
S409,K C Leung,0
S409,N Callan,0
S409,K Teetan,0
S409,H T Mo,0
S409,B Prebble,0
S409,J Moreira,0.5
S409,D Whyte,0
S409,M L Yeung,0
S409,C Y Ho,0
S409,H W Lai,0
S409,Y T Cheng,0
S409,C Schofield,0
S409,S de Sousa,0
S409,U Rispoli,0
S409,C Williams,0
S409,L Corrales,0
S409,O Murphy,0
S409,G Mosse,0
S409,T Berry,0
S409,H Bowman,0
S409,C Soumillon,0
S409,D Lane,0
S409,M Barzalona,0
S409,F Geroux,0
S409,P Smullen,0
S409,G Lerena,0
S409,M Demuro,0
S409,R Moore,0
S409,K Tosaki,0
S409,N Juglall,0
S409,T Clark,0
S409,A Badel,0
S409,M Guyon,0
S409,Y Iwata,0
S409,Y Take,0
S409,R Myers,0
S409,S Pasquier,0
S409,B Vorster,0
S409,B Melham,0
S409,G Lee,0
S409,Y Kawada,0
S409,D O'Brien,0
S409,P-C Boudot,0
S409,G Schofield,0
S409,H Lam,0
S409,M Wepner,0
S409,C Perkins,0
S409,R Curatolo,0
S409,W L Ho,0
S409,M F Poon,0
S409,W M Lai,0
S409,O Peslier,0
S409,C Murray,0
S409,A Sanna,0
S283,O Doleuze,0
S283,N Rawiller,0
S283,O Bosson,0
S283,H N Wong,0
S283,M Chadwick,0
S283,T H So,0
S283,Z Purton,0
S283,K C Ng,0
S283,S Clipperton,0
S283,K K Chiong,0
S283,K C Leung,0
S283,N Callan,0
S283,K Teetan,0
S283,H T Mo,0
S283,B Prebble,0
S283,J Moreira,0
S283,D Whyte,0
S283,M L Yeung,0
S283,C Y Ho,0
S283,H W Lai,0
S283,Y T Cheng,0
S283,C Schofield,0
S283,S de Sousa,0
S283,U Rispoli,0
S283,C Williams,0
S283,L Corrales,0
S283,O Murphy,0
S283,G Mosse,0
S283,T Berry,0
S283,H Bowman,0
S283,C Soumillon,0
S283,D Lane,0
S283,M Barzalona,0
S283,F Geroux,0
S283,P Smullen,0
S283,G Lerena,0
S283,M Demuro,0
S283,R Moore,0
S283,K Tosaki,0
S283,N Juglall,0
S283,T Clark,0
S283,A Badel,0
S283,M Guyon,0
S283,Y Iwata,0
S283,Y Take,0
S283,R Myers,0
S283,S Pasquier,0
S283,B Vorster,0
S283,B Melham,0
S283,G Lee,0
S283,Y Kawada,0
S283,D O'Brien,0
S283,P-C Boudot,0
S283,G Schofield,0
S283,H Lam,0
S283,M Wepner,0
S283,C Perkins,0
S283,R Curatolo,0
S283,W L Ho,0
S283,M F Poon,0
S283,W M Lai,0
S283,O Peslier,0
S283,C Murray,0
S283,A Sanna,0
S313,O Doleuze,0
S313,N Rawiller,0
S313,O Bosson,0
S313,H N Wong,0
S313,M Chadwick,0
S313,T H So,0
S313,Z Purton,0
S313,K C Ng,0
S313,S Clipperton,0
S313,K K Chiong,0
S313,K C Leung,0
S313,N Callan,0
S313,K Teetan,0
S313,H T Mo,0
S313,B Prebble,0
S313,J Moreira,0
S313,D Whyte,0
S313,M L Yeung,0
S313,C Y Ho,0
S313,H W Lai,0
S313,Y T Cheng,0
S313,C Schofield,0
S313,S de Sousa,0
S313,U Rispoli,0
S313,C Williams,0
S313,L Corrales,0
S313,O Murphy,0
S313,G Mosse,0
S313,T Berry,0
S313,H Bowman,0
S313,C Soumillon,0
S313,D Lane,0
S313,M Barzalona,0
S313,F Geroux,0
S313,P Smullen,0
S313,G Lerena,0
S313,M Demuro,0
S313,R Moore,0
S313,K Tosaki,0
S313,N Juglall,0
S313,T Clark,0
S313,A Badel,0
S313,M Guyon,0
S313,Y Iwata,0
S313,Y Take,0
S313,R Myers,0
S313,S Pasquier,0
S313,B Vorster,0
S313,B Melham,0
S313,G Lee,0
S313,Y Kawada,0
S313,D O'Brien,0
S313,P-C Boudot,0
S313,G Schofield,0
S313,H Lam,0
S313,M Wepner,0
S313,C Perkins,0
S313,R Curatolo,0
S313,W L Ho,0
S313,M F Poon,0
S313,W M Lai,0
S313,O Peslier,0
S313,C Murray,0
S313,A Sanna,0
S070,O Doleuze,0
S070,N Rawiller,0
S070,O Bosson,0
S070,H N Wong,0
S070,M Chadwick,0
S070,T H So,0
S070,Z Purton,0
S070,K C Ng,0
S070,S Clipperton,0
S070,K K Chiong,0
S070,K C Leung,0
S070,N Callan,0
S070,K Teetan,0
S070,H T Mo,0
S070,B Prebble,0
S070,J Moreira,0
S070,D Whyte,0.142857143
S070,M L Yeung,0
S070,C Y Ho,0
S070,H W Lai,0
S070,Y T Cheng,0
S070,C Schofield,0
S070,S de Sousa,0
S070,U Rispoli,0
S070,C Williams,0
S070,L Corrales,0
S070,O Murphy,0
S070,G Mosse,0
S070,T Berry,0
S070,H Bowman,0
S070,C Soumillon,0
S070,D Lane,0
S070,M Barzalona,0
S070,F Geroux,0
S070,P Smullen,0
S070,G Lerena,0
S070,M Demuro,0
S070,R Moore,0
S070,K Tosaki,0
S070,N Juglall,0
S070,T Clark,0
S070,A Badel,0
S070,M Guyon,0
S070,Y Iwata,0
S070,Y Take,0
S070,R Myers,0
S070,S Pasquier,0
S070,B Vorster,0
S070,B Melham,0
S070,G Lee,0
S070,Y Kawada,0
S070,D O'Brien,0
S070,P-C Boudot,0
S070,G Schofield,0
S070,H Lam,0
S070,M Wepner,0
S070,C Perkins,0
S070,R Curatolo,0
S070,W L Ho,0
S070,M F Poon,0
S070,W M Lai,0
S070,O Peslier,0
S070,C Murray,0
S070,A Sanna,0
T261,O Doleuze,0
T261,N Rawiller,0
T261,O Bosson,0
T261,H N Wong,0
T261,M Chadwick,0
T261,T H So,0
T261,Z Purton,0
T261,K C Ng,0
T261,S Clipperton,0
T261,K K Chiong,0
T261,K C Leung,0
T261,N Callan,0
T261,K Teetan,0
T261,H T Mo,0
T261,B Prebble,0
T261,J Moreira,0
T261,D Whyte,0
T261,M L Yeung,0
T261,C Y Ho,0
T261,H W Lai,0
T261,Y T Cheng,0
T261,C Schofield,0
T261,S de Sousa,0
T261,U Rispoli,0
T261,C Williams,0
T261,L Corrales,0
T261,O Murphy,0
T261,G Mosse,0
T261,T Berry,0
T261,H Bowman,0
T261,C Soumillon,0
T261,D Lane,0
T261,M Barzalona,0
T261,F Geroux,0
T261,P Smullen,0
T261,G Lerena,0
T261,M Demuro,0
T261,R Moore,0
T261,K Tosaki,0
T261,N Juglall,0
T261,T Clark,0
T261,A Badel,0
T261,M Guyon,0
T261,Y Iwata,0
T261,Y Take,0
T261,R Myers,0
T261,S Pasquier,0
T261,B Vorster,0
T261,B Melham,0
T261,G Lee,0
T261,Y Kawada,0
T261,D O'Brien,0
T261,P-C Boudot,0
T261,G Schofield,0
T261,H Lam,0
T261,M Wepner,0
T261,C Perkins,0
T261,R Curatolo,0
T261,W L Ho,0
T261,M F Poon,0
T261,W M Lai,0
T261,O Peslier,0
T261,C Murray,0
T261,A Sanna,0
S246,O Doleuze,0
S246,N Rawiller,0
S246,O Bosson,0
S246,H N Wong,0
S246,M Chadwick,0
S246,T H So,0
S246,Z Purton,0
S246,K C Ng,0
S246,S Clipperton,0
S246,K K Chiong,0
S246,K C Leung,0
S246,N Callan,0.2
S246,K Teetan,0
S246,H T Mo,0
S246,B Prebble,0
S246,J Moreira,1
S246,D Whyte,0
S246,M L Yeung,0
S246,C Y Ho,0
S246,H W Lai,0
S246,Y T Cheng,0
S246,C Schofield,0
S246,S de Sousa,0
S246,U Rispoli,0
S246,C Williams,0
S246,L Corrales,0
S246,O Murphy,0
S246,G Mosse,0
S246,T Berry,0
S246,H Bowman,0
S246,C Soumillon,0
S246,D Lane,0
S246,M Barzalona,0
S246,F Geroux,0
S246,P Smullen,0
S246,G Lerena,0
S246,M Demuro,0
S246,R Moore,0
S246,K Tosaki,0
S246,N Juglall,0
S246,T Clark,0
S246,A Badel,0
S246,M Guyon,0
S246,Y Iwata,0
S246,Y Take,0
S246,R Myers,0
S246,S Pasquier,0
S246,B Vorster,0
S246,B Melham,0
S246,G Lee,0
S246,Y Kawada,0
S246,D O'Brien,0
S246,P-C Boudot,0
S246,G Schofield,0
S246,H Lam,0
S246,M Wepner,0
S246,C Perkins,0
S246,R Curatolo,0
S246,W L Ho,0
S246,M F Poon,0
S246,W M Lai,0
S246,O Peslier,0
S246,C Murray,0
S246,A Sanna,0
S286,O Doleuze,0
S286,N Rawiller,0
S286,O Bosson,0
S286,H N Wong,0
S286,M Chadwick,0
S286,T H So,0
S286,Z Purton,0
S286,K C Ng,0
S286,S Clipperton,0
S286,K K Chiong,0
S286,K C Leung,0
S286,N Callan,0
S286,K Teetan,0
S286,H T Mo,0
S286,B Prebble,0
S286,J Moreira,1
S286,D Whyte,0
S286,M L Yeung,0
S286,C Y Ho,0
S286,H W Lai,0
S286,Y T Cheng,0
S286,C Schofield,0.25
S286,S de Sousa,0
S286,U Rispoli,0
S286,C Williams,0
S286,L Corrales,0
S286,O Murphy,0
S286,G Mosse,0
S286,T Berry,0
S286,H Bowman,0
S286,C Soumillon,0
S286,D Lane,0
S286,M Barzalona,0
S286,F Geroux,0
S286,P Smullen,0
S286,G Lerena,0
S286,M Demuro,0
S286,R Moore,0
S286,K Tosaki,0
S286,N Juglall,0
S286,T Clark,0
S286,A Badel,0
S286,M Guyon,0
S286,Y Iwata,0
S286,Y Take,0
S286,R Myers,0
S286,S Pasquier,0
S286,B Vorster,0
S286,B Melham,0
S286,G Lee,0
S286,Y Kawada,0
S286,D O'Brien,0
S286,P-C Boudot,0
S286,G Schofield,0
S286,H Lam,0
S286,M Wepner,0
S286,C Perkins,0
S286,R Curatolo,0
S286,W L Ho,0
S286,M F Poon,0
S286,W M Lai,0
S286,O Peslier,0
S286,C Murray,0
S286,A Sanna,0
T144,O Doleuze,0
T144,N Rawiller,0
T144,O Bosson,0
T144,H N Wong,0
T144,M Chadwick,0
T144,T H So,0
T144,Z Purton,0
T144,K C Ng,0
T144,S Clipperton,0
T144,K K Chiong,0
T144,K C Leung,0
T144,N Callan,0
T144,K Teetan,0
T144,H T Mo,0
T144,B Prebble,0
T144,J Moreira,0
T144,D Whyte,0
T144,M L Yeung,0
T144,C Y Ho,0
T144,H W Lai,0
T144,Y T Cheng,0
T144,C Schofield,0
T144,S de Sousa,0
T144,U Rispoli,0
T144,C Williams,0
T144,L Corrales,0
T144,O Murphy,0
T144,G Mosse,0
T144,T Berry,0
T144,H Bowman,0
T144,C Soumillon,0
T144,D Lane,0
T144,M Barzalona,0
T144,F Geroux,0
T144,P Smullen,0
T144,G Lerena,0
T144,M Demuro,0
T144,R Moore,0
T144,K Tosaki,0
T144,N Juglall,0
T144,T Clark,0
T144,A Badel,0
T144,M Guyon,0
T144,Y Iwata,0
T144,Y Take,0
T144,R Myers,0
T144,S Pasquier,0
T144,B Vorster,0
T144,B Melham,0
T144,G Lee,0
T144,Y Kawada,0
T144,D O'Brien,0
T144,P-C Boudot,0
T144,G Schofield,0
T144,H Lam,0
T144,M Wepner,0
T144,C Perkins,0
T144,R Curatolo,0
T144,W L Ho,0
T144,M F Poon,0
T144,W M Lai,0
T144,O Peslier,0
T144,C Murray,0
T144,A Sanna,0
T393,O Doleuze,0
T393,N Rawiller,0
T393,O Bosson,0
T393,H N Wong,0
T393,M Chadwick,0
T393,T H So,0
T393,Z Purton,0.5
T393,K C Ng,0
T393,S Clipperton,0
T393,K K Chiong,0
T393,K C Leung,0
T393,N Callan,0
T393,K Teetan,0
T393,H T Mo,0
T393,B Prebble,0
T393,J Moreira,0.333333333
T393,D Whyte,0
T393,M L Yeung,0
T393,C Y Ho,0
T393,H W Lai,0
T393,Y T Cheng,0
T393,C Schofield,0
T393,S de Sousa,0
T393,U Rispoli,0
T393,C Williams,0
T393,L Corrales,0
T393,O Murphy,0
T393,G Mosse,0
T393,T Berry,0
T393,H Bowman,0
T393,C Soumillon,0
T393,D Lane,0
T393,M Barzalona,0
T393,F Geroux,0
T393,P Smullen,0
T393,G Lerena,0
T393,M Demuro,0
T393,R Moore,0
T393,K Tosaki,0
T393,N Juglall,0
T393,T Clark,0
T393,A Badel,0
T393,M Guyon,0
T393,Y Iwata,0
T393,Y Take,0
T393,R Myers,0
T393,S Pasquier,0
T393,B Vorster,0
T393,B Melham,0
T393,G Lee,0
T393,Y Kawada,0
T393,D O'Brien,0
T393,P-C Boudot,0
T393,G Schofield,0
T393,H Lam,0
T393,M Wepner,0
T393,C Perkins,0
T393,R Curatolo,0
T393,W L Ho,0
T393,M F Poon,0
T393,W M Lai,0
T393,O Peslier,0
T393,C Murray,0
T393,A Sanna,0
P066,O Doleuze,0
P066,N Rawiller,0
P066,O Bosson,0
P066,H N Wong,0
P066,M Chadwick,0
P066,T H So,0
P066,Z Purton,0
P066,K C Ng,0
P066,S Clipperton,0
P066,K K Chiong,0
P066,K C Leung,0
P066,N Callan,0
P066,K Teetan,0
P066,H T Mo,0
P066,B Prebble,0
P066,J Moreira,0
P066,D Whyte,0
P066,M L Yeung,0
P066,C Y Ho,0
P066,H W Lai,0.5
P066,Y T Cheng,0
P066,C Schofield,0
P066,S de Sousa,0
P066,U Rispoli,1
P066,C Williams,0
P066,L Corrales,0
P066,O Murphy,0
P066,G Mosse,0
P066,T Berry,0
P066,H Bowman,0
P066,C Soumillon,0
P066,D Lane,0
P066,M Barzalona,0
P066,F Geroux,0
P066,P Smullen,0
P066,G Lerena,0
P066,M Demuro,0
P066,R Moore,0
P066,K Tosaki,0
P066,N Juglall,0
P066,T Clark,0
P066,A Badel,0
P066,M Guyon,0
P066,Y Iwata,0
P066,Y Take,0
P066,R Myers,0
P066,S Pasquier,0
P066,B Vorster,0
P066,B Melham,0
P066,G Lee,0
P066,Y Kawada,0
P066,D O'Brien,0
P066,P-C Boudot,0
P066,G Schofield,0
P066,H Lam,0
P066,M Wepner,0
P066,C Perkins,0
P066,R Curatolo,0
P066,W L Ho,0
P066,M F Poon,0
P066,W M Lai,0
P066,O Peslier,0
P066,C Murray,0
P066,A Sanna,0
S062,O Doleuze,0
S062,N Rawiller,0
S062,O Bosson,0
S062,H N Wong,0
S062,M Chadwick,1
S062,T H So,0
S062,Z Purton,0
S062,K C Ng,0
S062,S Clipperton,0
S062,K K Chiong,0
S062,K C Leung,0
S062,N Callan,0
S062,K Teetan,0
S062,H T Mo,0
S062,B Prebble,0
S062,J Moreira,0
S062,D Whyte,0
S062,M L Yeung,0
S062,C Y Ho,0
S062,H W Lai,0
S062,Y T Cheng,0
S062,C Schofield,0
S062,S de Sousa,0
S062,U Rispoli,0
S062,C Williams,0
S062,L Corrales,0
S062,O Murphy,0
S062,G Mosse,0
S062,T Berry,0
S062,H Bowman,0
S062,C Soumillon,0
S062,D Lane,0
S062,M Barzalona,0
S062,F Geroux,0
S062,P Smullen,0
S062,G Lerena,0
S062,M Demuro,0
S062,R Moore,0
S062,K Tosaki,0
S062,N Juglall,0
S062,T Clark,0
S062,A Badel,0
S062,M Guyon,0
S062,Y Iwata,0
S062,Y Take,0
S062,R Myers,0
S062,S Pasquier,0
S062,B Vorster,0
S062,B Melham,0
S062,G Lee,0
S062,Y Kawada,0
S062,D O'Brien,0
S062,P-C Boudot,0
S062,G Schofield,0
S062,H Lam,0
S062,M Wepner,0
S062,C Perkins,0
S062,R Curatolo,0
S062,W L Ho,0
S062,M F Poon,0
S062,W M Lai,0
S062,O Peslier,0
S062,C Murray,0
S062,A Sanna,0
P445,O Doleuze,0
P445,N Rawiller,0
P445,O Bosson,0
P445,H N Wong,0
P445,M Chadwick,0
P445,T H So,0
P445,Z Purton,0
P445,K C Ng,0
P445,S Clipperton,0
P445,K K Chiong,0
P445,K C Leung,0
P445,N Callan,0
P445,K Teetan,0
P445,H T Mo,0
P445,B Prebble,0
P445,J Moreira,0
P445,D Whyte,0
P445,M L Yeung,0
P445,C Y Ho,0
P445,H W Lai,0
P445,Y T Cheng,0
P445,C Schofield,0
P445,S de Sousa,0
P445,U Rispoli,0
P445,C Williams,0
P445,L Corrales,0
P445,O Murphy,0
P445,G Mosse,0
P445,T Berry,0
P445,H Bowman,0
P445,C Soumillon,0
P445,D Lane,0
P445,M Barzalona,0
P445,F Geroux,0
P445,P Smullen,0
P445,G Lerena,0
P445,M Demuro,0
P445,R Moore,0
P445,K Tosaki,0
P445,N Juglall,0
P445,T Clark,0
P445,A Badel,0
P445,M Guyon,0
P445,Y Iwata,0
P445,Y Take,0
P445,R Myers,0
P445,S Pasquier,0
P445,B Vorster,0
P445,B Melham,0
P445,G Lee,0
P445,Y Kawada,0
P445,D O'Brien,0
P445,P-C Boudot,0
P445,G Schofield,0
P445,H Lam,0
P445,M Wepner,0
P445,C Perkins,0
P445,R Curatolo,0
P445,W L Ho,0
P445,M F Poon,0
P445,W M Lai,0
P445,O Peslier,0
P445,C Murray,0
P445,A Sanna,0
T245,O Doleuze,0
T245,N Rawiller,0.333333333
T245,O Bosson,0
T245,H N Wong,0
T245,M Chadwick,0
T245,T H So,0
T245,Z Purton,0
T245,K C Ng,0
T245,S Clipperton,0
T245,K K Chiong,0
T245,K C Leung,0
T245,N Callan,0
T245,K Teetan,0
T245,H T Mo,0
T245,B Prebble,0
